id,question,correct_answer,model_answer,is_correct,topic_category
191,"A 26 Nigerian non-binary patient is seen in the office for an intake. They report that over the last three months they have had difficulty with day-to-day life and that this began after they learned a co-worker was sexually assaulted by another colleague. Since that time, they have had nightmares related to a sexual assault they experienced while in the military, occasional flashbacks, increased anxiety, and reports that they will occasionally be triggered by loud noises in the environment. What is the most likely diagnosis?",D,D,true,diagnosis
192,"A 58 Brazilian married male with a past medical history of migraines presents to the office with his wife for an intake. During the interview, the patient's wife reports that the patient has been acting erratic over the last several weeks, specifically noting that her husband doesn't seem to sleep, has been talking very quickly, and has had strange ideas regarding ""a special job"". She notes that this escalated when the patient booked an overseas trip without consulting partner as ""I have to go, it's a really important job that I was picked for."" During the evaluation the patient is difficult to interrupt and is tangential. His past psychiatric history is significant for a previous suicide attempt and subsequent hospitalization. What is the most likely diagnosis?",C,C,true,diagnosis
193,"A 59 American male and his wife present to the office for an intake appointment. His wife reports that over the last several months her husband has become infatuated with an actress. The patient then states that he began a relationship with the actress after ""we connected online鈥?but she can't say it publicly because it'll create problems"". He reports that she communicates with him through Instagram messages, specifically that she'll leave subtle messages for him in her Instagram posts. Recently, he purchased a ticket to Los Angeles so that he could be with her. His wife then comments that when she has confronted him about the relationship, her husband becomes upset and withdraws from any conversation. Of note, the patient works as a banker and this has not impacted his work or other relationships. Which of the following is the most likely diagnosis?",E,E,true,diagnosis
194,"A 54 Japanese female was fired from her job 1 month ago. On interview she expresses disappointment at losing her job and states, ""It hasn't been great, I don't really feel too good about myself"". Since she lost her job she notes that she has had decreased motivation and ""I've really let myself go"". She has continued to apply for other jobs but hasn't gotten any interviews in the past month. She expresses frustration regarding not finding another job and notes that she is concerned about how she will manage her finances and home expectations. She has no suicidal thoughts/intent. Which of the following criteria will help differentiate the diagnosis of adjustment disorder from major depressive disorder for the case described above?",C,C,true,diagnosis
195,"A 55 German patient presents to the student clinic for an annual check up. They report that over the last three months they've had difficulty in class and have been feeling ""low"" and having difficulties falling and staying asleep. On further discussion they report that they've had decreased appetite, energy, and concentration. They were previously training for an international gaming competition but feel that they have no energy or motivation to participate anymore. What is the most likely diagnosis?",A,A,true,diagnosis
196,"A 35 Mexican male presents to the ED after being found unconscious in front of his apartment building. The man is somnolent and had difficulty engaging in the interview. Of note his speech is slurred, and he had difficulty maintaining his attention during the interview.  He is admitted to the medicine floor for further workup. On the third day of his hospitalization he begins to report that he has bugs crawling on him and that there are several people watching him in his room. His vital signs become unstable and his HR and blood pressure are elevated. You determine that the patient is in withdrawal. His withdrawal symptoms are most consistent with which of the following?",C,C,true,diagnosis
207,"A 43 Indian patient presents to the behavioral wellness center for an intake. They report that over the last two months they've had increasing difficulty at school after their partner of two years broke up with them. They report that they've felt more fatigued over the last three weeks, have not been able to get a good night's sleep, and have had difficulty concentrating in class. When you ask about appetite and activities, they report that they've lost 10 pounds since their breakup and were previously training for a marathon but no longer feel motivated to compete. They deny thoughts of self-harm at this time. Which of the following is the best first line treatment for the patient described above?",C,C,true,treatment
209,"A 41 Brazilian non-binary individual (their sex-assigned-at-birth was male) presents to the outpatient office to discuss their depression and medication management. They report that they were started on sertraline by their previous psychiatrist several months ago for management of their depression and have had a positive response. When you ask about side effects, they report that they are embarrassed that they have had difficulty maintaining an erection with their partner and would like to know if there are other medications they can try. What medication change do you recommend for their symptoms?",C,C,true,treatment
210,"A 54 Brazilian man is admitted to the MICU after he developed a fever and seizure. On discussion with the family, they report that over the last few days he had increased episodes of nausea, vomiting, and diarrhea and over the last twenty four hours began to complain of increased muscle rigidity. When asked about recent changes/stressors, they report that the only change they are aware of was a recent change from one antidepressant to sertraline over the last week. On physical exam the patient is noted to have hyperreflexia, clonus, increased bowel sounds, fluctuations of his blood pressure and pulse, and hyperthermia. Which medication was the patient likely taking before this hospitalization?",D,C,false,treatment
211,"A 23 American female patient is admitted to the inpatient psychiatry unit after concern for an episode of psychosis. The patient has no previous psychiatric admissions and has not been trialed on an antipsychotic previously. During the interview with the patient, you find that her medical history is unremarkable and that she has had several similar episodes over the last 10 months. When use of substances is discussed, she reports that she smokes 2-3 packs of cigarettes per day and uses no other substances. You discuss treatment options with the patient and determine that an antipsychotic should be started. Which of the following medications is least affected by smoking cigarettes?",D,C,false,treatment
212,"A 50 American non-binary individual presents to the ED after being brought in by their mother, who reports that her child has become increasingly paranoid over the last year, and she became concerned when they started threatening their younger brother who the patient believes, ""is trying to sabotage me with the devil"". After evaluation, it is determined that the patient meets criteria for an inpatient hospitalization and medication trial. After discussion with the rest of the Psychiatry team, the decision is made to start Abilify. What is the mechanism of this medication for treating psychosis?",E,E,true,treatment
213,"A 31 Mexican female presents to your office after a recent inpatient psychiatry admission where she was diagnosed with Bipolar Disorder I. During her inpatient hospitalization, the patient was started on an atypical anti-psychotic for her acute manic symptoms. At today's appointment you discuss different options for mood stabilizers and the patient mentions that they have heard mood stabilizers could ""cause problems"" if she were to become pregnant. Which of the following mood stabilizers would be considered safest for the patient above?",D,D,true,treatment
214,"A 53 Brazilian non-binary individual presents to the ED after being brought in by police after exhibiting bizarre behavior in public. On interview with the patient, they are noted to have slurred speech, slowed responses, and difficulty concentrating throughout the interview. On physical exam the patient is noted to have nystagmus and is unable to maintain their balance. You order several labs including a blood alcohol which is later found to be 250 mg/dl. The patient is admitted to the floor for further monitoring and to receive IV fluids. Several hours later the patient becomes agitated and is found to be hypertensive and tachycardic. What medication should be given to the patient given their new onset symptoms?",D,D,true,treatment
